Key;HostName;HostTypeID;ActiveUser;OS;OSArchitecture;BiosSerial;SystemManufacturer;LastBootUpTime;SystemProductName;BuildNumber;ONC;Status;Kommentar;LetzteAenderung;isNew
PC-CORP-437__0568BC5;PC-CORP-437;Arbeitsstation;COMPANY\user022;Microsoft Windows 11 Enterprise;64-Bit;0568BC5;Dell Inc.;13.04.2026 11:55:59;Dell Pro Micro QCM1250;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[6198,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-438__B6EA137;PC-CORP-438;Arbeitsstation;COMPANY\user027;Microsoft Windows 11 Enterprise;64-Bit;B6EA137;Dell Inc.;12.05.2026 11:38:23;Dell Pro Micro QCM1250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[6199,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-439__E40B7CF;PC-CORP-439;Arbeitsstation;COMPANY\user341;Microsoft Windows 11 Enterprise;64-Bit;E40B7CF;Dell Inc.;05.05.2026 12:50:01;Dell Pro Micro QCM1250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[6200,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-440__2FE71F3;PC-CORP-440;Arbeitsstation;COMPANY\user342;Microsoft Windows 11 Enterprise;64-Bit;2FE71F3;Dell Inc.;20.04.2026 09:24:22;Dell Pro Micro QCM1250;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[6201,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-441__C4A6F54;PC-CORP-441;Arbeitsstation;COMPANY\user004;Microsoft Windows 11 Enterprise;64-Bit;C4A6F54;Dell Inc.;06.05.2026 13:16:38;OptiPlex 3070;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[6204,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-442__064D87A;PC-CORP-442;Arbeitsstation;COMPANY\user343;Microsoft Windows 11 Enterprise;64-Bit;064D87A;Dell Inc.;21.04.2026 06:43:16;Latitude 7650;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[6205,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-443__DD0FCC3;PC-CORP-443;Arbeitsstation;COMPANY\user344;Microsoft Windows 10 Enterprise;64-Bit;DD0FCC3;Dell Inc.;03.03.2026 12:03:32;Latitude 5440;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[6207,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-444__C9A94C6;PC-CORP-444;Arbeitsstation;COMPANY\user345;Microsoft Windows 10 Enterprise;64-Bit;C9A94C6;Dell Inc.;14.04.2026 07:59:10;Latitude 7650;19045.6456;[1,1]\[1,2]\[2,4]\[2,5]\[6208,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-445__081D2D2;PC-CORP-445;Arbeitsstation;COMPANY\user264;Microsoft Windows 11 Enterprise;64-Bit;081D2D2;Dell Inc.;09.04.2026 12:31:41;Dell Pro Micro QCM1250;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[6209,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-446__61DFA1A;PC-CORP-446;Arbeitsstation;COMPANY\user346;Microsoft Windows 11 Enterprise;64-Bit;61DFA1A;Dell Inc.;13.04.2026 12:29:25;Dell Pro Micro QCM1250;26100.8037;[1,1]\[1,2]\[2,4]\[2,5]\[6232,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-447__9703780;PC-CORP-447;Arbeitsstation;COMPANY\user164;Microsoft Windows 11 Enterprise;64-Bit;9703780;Dell Inc.;05.05.2026 13:14:34;Dell Pro Micro QCM1250;26100.8246;[1,1]\[1,2]\[2,4]\[2,5]\[6233,6]\[Allgemein,130]\[Microsoft Windows 11 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-448__627E1AA;PC-CORP-448;Arbeitsstation;COMPANY\user347;Microsoft Windows 10 Enterprise;64-Bit;627E1AA;Acer;17.04.2024 09:08:55;Aspire A317-52;19044.3570;[1,1]\[1,2]\[2,4]\[2,5]\[6506,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
PC-CORP-449__43D96D8;PC-CORP-449;Arbeitsstation;;Microsoft Windows 10 Enterprise;64-Bit;43D96D8;Dell Inc.;23.04.2026 16:01:18;OptiPlex 3070;19045.4894;[1,1]\[1,2]\[2,4]\[2,5]\[6521,6]\[Allgemein,130]\[Microsoft Windows 10 Enterprise,131];Neu;;2026-05-18T11:57:15.361Z;true
